video_name,video_class,action_ids,num_clips,clips,train,num_actions
qjVN4Cq42fk,ReplaceRefrigeratorWaterFilter,"[696, 698]",1,"[[0, 2]]",True,2.0
Rfuh3BOt6TI,ReplaceRefrigeratorWaterFilter,"[697, 696, 698]",1,"[[0, 3]]",True,3.0
wjKuAgMbS9o,ReplaceRefrigeratorWaterFilter,"[696, 698]",1,"[[0, 2]]",True,2.0
q1eawxKPvLU,ReplaceRefrigeratorWaterFilter,"[696, 698]",1,"[[0, 2]]",True,2.0
GhC9rShClt4,ReplaceRefrigeratorWaterFilter,"[696, 697]",1,"[[0, 2]]",True,2.0
s8j9U0SOWtY,ReplaceRefrigeratorWaterFilter,"[696, 698]",1,"[[0, 2]]",True,2.0
MLd1jmTkJec,ReplaceRefrigeratorWaterFilter,"[696, 698]",1,"[[0, 2]]",True,2.0
jju_vcRr-bI,ReplaceRefrigeratorWaterFilter,"[696, 698]",1,"[[0, 2]]",True,2.0
SYeVzWODh-8,ReplaceRefrigeratorWaterFilter,"[696, 698]",1,"[[0, 2]]",True,2.0
O91Tl8lB5J4,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",False,3.0
dCjoaxm3JjM,ReplaceSIMCard,"[532, 533, 534, 532]",1,"[[0, 3]]",True,4.0
0b6joFdBwUw,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
VaET7EoFWHI,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
iKW_TX4fsGQ,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
USYIQbGIRic,ReplaceSIMCard,"[533, 534]",1,"[[0, 2]]",True,2.0
WU1J6bmqNKE,ReplaceSIMCard,"[532, 534, 532, 533, 534]",2,"[[0, 2], [2, 5]]",True,5.0
gfNUu4DjZ3Q,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
iO-A46fvHpI,ReplaceSIMCard,"[532, 533, 534, 532]",1,"[[0, 3]]",True,4.0
svve8W1OG5A,ReplaceSIMCard,"[532, 534]",1,"[[0, 2]]",True,2.0
t8E2r7TCxo4,ReplaceSIMCard,"[532, 533, 533, 534, 534]",1,"[[0, 5]]",True,5.0
8J13YRXw0Sk,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
PyDMx39d3_I,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
QLHYfvfVY7k,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
oX_FFEcmXEg,ReplaceSIMCard,"[532, 534]",1,"[[0, 2]]",True,2.0
jwFQu_beN_U,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
yQ5q0N5-Ksk,ReplaceSIMCard,"[532, 534]",1,"[[0, 2]]",True,2.0
2_EQFjUexI8,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
2Lk9SO8DIVk,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
oZWkKoyxWLw,ReplaceSIMCard,"[532, 534]",1,"[[0, 2]]",True,2.0
ASUDRGkdWWA,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
D9E5ETR9e4Y,ReplaceSIMCard,"[532, 532, 533, 534, 533, 534]",2,"[[0, 4], [4, 6]]",True,6.0
fFo3sCOCQeY,ReplaceSIMCard,"[532, 533, 533, 534]",1,"[[0, 4]]",True,4.0
vnshhQ3ExUw,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
50dWHdvU5cA,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
N4QbeQkXMCI,ReplaceSIMCard,"[533, 534]",1,"[[0, 2]]",True,2.0
jaTb_TJTiAM,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
GoQpmUSHstw,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
MRrIJ1sfNEc,ReplaceSIMCard,"[532, 532, 533, 534]",1,"[[0, 4]]",True,4.0
O9s44Kz73Zg,ReplaceSIMCard,"[532, 533, 534, 532, 534]",2,"[[0, 3], [3, 5]]",True,5.0
CG8Xh4bRw5Q,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
ecwmvZAlj6I,ReplaceSIMCard,"[532, 533, 534, 532, 534]",2,"[[0, 3], [3, 5]]",True,5.0
DRKF_C-dA5o,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
x82uHFqRbkc,ReplaceSIMCard,"[532, 533, 534, 532, 533, 534]",2,"[[0, 3], [3, 6]]",True,6.0
ZrQbE8W7NwM,ReplaceSIMCard,"[532, 534]",1,"[[0, 2]]",True,2.0
zRtZbAQMhjw,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
eMj7ZquYpAQ,ReplaceSIMCard,"[532, 533, 534, 532]",1,"[[0, 3]]",True,4.0
YXdYQlGonRw,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
EH4-hs65a7M,ReplaceSIMCard,"[532, 533, 533, 533, 534]",1,"[[0, 5]]",True,5.0
TSKVxm8xw4w,ReplaceSIMCard,"[532, 533, 534, 533, 534]",2,"[[0, 3], [3, 5]]",True,5.0
qkguKz3BrJI,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
Vn9h2KKyTeE,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
szcAfzoHPlw,ReplaceSIMCard,"[532, 533, 534, 532, 533, 534]",2,"[[0, 3], [3, 6]]",True,6.0
V_BwPfCh1Z0,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
nZcn0axMKM0,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
aOAnYbHdqsI,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
QvrF7WmDRFE,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
y-qrZGRPKwY,ReplaceSIMCard,"[532, 534]",1,"[[0, 2]]",True,2.0
l84uwWWrkxk,ReplaceSIMCard,"[532, 533, 534, 532, 534]",2,"[[0, 3], [3, 5]]",True,5.0
B0oEvirFJas,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",False,3.0
RCIoDkl5jV0,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",False,3.0
UjRs9rfVm2A,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",False,3.0
wqusEcBLfBU,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",False,3.0
ziEpBwJ1TOg,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",False,3.0
cRUX7Roqxbk,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",False,3.0
IncJZgHxjjM,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",False,3.0
TI2K6-ykoC8,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",False,3.0
AWgy8p1AJm0,ReplaceSIMCard,"[533, 534]",1,"[[0, 2]]",False,2.0
Lj8YWdeIw7Y,ReplaceSIMCard,"[532, 532, 533, 534, 532]",2,"[[0, 3], [3, 5]]",True,5.0
_2Sj5abMtqY,ReplaceSIMCard,"[532, 533, 534, 532, 534]",2,"[[0, 3], [3, 5]]",True,5.0
RLqC9YDw630,ReplaceSIMCard,"[532, 533, 534, 532, 534]",2,"[[0, 3], [3, 5]]",True,5.0
z6F6NVDqETE,ReplaceSIMCard,"[532, 533, 534, 533, 534]",2,"[[0, 3], [3, 5]]",True,5.0
lKBwkhmx8qI,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
xW09r26n_vU,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
ZWMROBj5WR4,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
T5OFV0tjlLU,ReplaceSIMCard,"[532, 534]",1,"[[0, 2]]",True,2.0
6PgT3YTghW0,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
U90bY96_ins,ReplaceSIMCard,"[532, 533, 533, 534]",1,"[[0, 4]]",True,4.0
06NsSFYAPJQ,ReplaceSIMCard,"[532, 533, 534, 532, 534]",2,"[[0, 3], [3, 5]]",True,5.0
rLhsLgq0bbE,ReplaceSIMCard,"[532, 533, 533, 534]",1,"[[0, 4]]",True,4.0
93GnoFu-5ho,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
cPmPYw3lzIw,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
v9LSxiX895Y,ReplaceSIMCard,"[532, 533, 534, 532, 534]",2,"[[0, 3], [3, 5]]",True,5.0
RozBliBcXlA,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
Gjiomnfp2KY,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
4PkwcBoEpuw,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
rhHGfAz_who,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
GMuuN6HDBDE,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
C9w4V0cd7_w,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
OHCLCTFJFlw,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
sPBLyKMsXv4,ReplaceSIMCard,"[532, 534]",1,"[[0, 2]]",True,2.0
ijQUOIVR7aQ,ReplaceSIMCard,"[532, 534]",1,"[[0, 2]]",True,2.0
8_-nQFpNAl4,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
Ong3oLo72bU,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
aU1Tq2U18Sc,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
JsJbj8RmNdo,ReplaceSIMCard,"[532, 533, 534]",1,"[[0, 3]]",True,3.0
ggpoAXNuIHQ,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",False,3.0
VGxDhymd9E0,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
eSCMGTYhJeg,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
tW2_dX1zYuQ,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
SOduaN9yOfk,ReplaceSewingMachineNeedle,"[543, 544]",1,"[[0, 2]]",True,2.0
V3mtrsQHh40,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
pSarMdEZyYM,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
9dBXE8HKo4o,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
xn0i1BsM75E,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
FFyBbm8djSc,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
NAf1IAozRtk,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
iB677z2g-1A,ReplaceSewingMachineNeedle,"[543, 544]",1,"[[0, 2]]",True,2.0
E04FO-VKMQA,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
vIbNlLkaqnc,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
mz0CrjXWo1Y,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
7paH515K0L0,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
LXJ7s6JOs4c,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
9BkxFMngvho,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
UcssMCh-E9M,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
Na27GWm2JYU,ReplaceSewingMachineNeedle,"[543, 544]",1,"[[0, 2]]",True,2.0
PMTzXsyOVoI,ReplaceSewingMachineNeedle,"[543, 544]",1,"[[0, 2]]",True,2.0
WUiOiDVREas,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
gSEhsITjvnY,ReplaceSewingMachineNeedle,"[543, 544]",1,"[[0, 2]]",True,2.0
_5mQk3w-SpU,ReplaceSewingMachineNeedle,"[543, 544]",1,"[[0, 2]]",True,2.0
MuR_TL9lxjY,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
zGBv3K-R8xI,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
QZHnYphac_s,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
HvO3QYZo4_Y,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
Y6mfJi-F4Ck,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
ym6jGwBXR8o,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
hf9A1m2YqOQ,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
bnDB2kldaKA,ReplaceSewingMachineNeedle,"[542, 543, 544, 543, 544]",1,"[[0, 5]]",False,5.0
nUjegNxvsDk,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",False,3.0
f7uM3GezZ6M,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",False,3.0
LgCRN4O4udU,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",False,3.0
y0g3vwWkqf8,ReplaceSewingMachineNeedle,"[543, 544]",1,"[[0, 2]]",False,2.0
s93b_hKr-nU,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
mQs2NVut4R4,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
m2V6SyaZkew,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
UmGbihovrv8,ReplaceSewingMachineNeedle,"[543, 544]",1,"[[0, 2]]",True,2.0
t2EcGn9Jbpo,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
Mgl0w7OiOfA,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
dEVFQo_V17E,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
zpB6IcUSpHs,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
6uF3a7pADYI,ReplaceSewingMachineNeedle,"[542, 543, 544, 544]",1,"[[0, 4]]",True,4.0
HvI-QYuULQA,ReplaceSewingMachineNeedle,"[543, 544]",1,"[[0, 2]]",True,2.0
Aq2yEWPFSl0,ReplaceSewingMachineNeedle,"[543, 544]",1,"[[0, 2]]",True,2.0
wfLsVqWm78g,ReplaceSewingMachineNeedle,"[543, 544]",1,"[[0, 2]]",True,2.0
ephOJF4X4OI,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
ot9fCAd11t4,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
ijuVLpXBVRE,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
wzxdA_iPtk4,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
S1iftwy6IH0,ReplaceSewingMachineNeedle,"[543, 544]",1,"[[0, 2]]",True,2.0
l8JneKWvYrU,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
c_V21ba-kVs,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
4E00LCWs13U,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
AtaUG7pGfHE,ReplaceSewingMachineNeedle,"[542, 543, 544]",1,"[[0, 3]]",True,3.0
0bDRhD0bH4s,ReplaceSewingMachineNeedle,"[542, 543, 543, 544, 544]",1,"[[0, 5]]",True,5.0
-mC60N9tkuk,ReplaceToiletSeat,"[132, 132, 131, 132, 131]",2,"[[0, 3], [3, 5]]",True,5.0
Can0OV-2f8o,ReplaceToiletSeat,"[130, 129, 132, 131, 132, 132]",1,"[[0, 5]]",True,6.0
vjlvRUXyn-E,ReplaceToiletSeat,"[131, 131, 132, 131]",1,"[[0, 4]]",True,4.0
08qyyYlw5OA,ReplaceToiletSeat,"[132, 132, 131]",1,"[[0, 3]]",True,3.0
NpoWVzLA8lQ,ReplaceToiletSeat,"[131, 131, 132, 132, 132, 131, 132]",2,"[[0, 5], [5, 7]]",True,7.0
-YfkxFjrUPU,ReplaceToiletSeat,"[129, 130, 131, 132]",1,"[[0, 4]]",True,4.0
WmxSPAmBMnw,ReplaceToiletSeat,"[131, 132]",1,"[[0, 2]]",True,2.0
W1CfB3krFw4,ReplaceToiletSeat,"[131, 131, 132]",1,"[[0, 3]]",True,3.0
4jf1NsFO7oY,ReplaceToiletSeat,"[130, 131, 130, 131, 132]",1,"[[0, 5]]",True,5.0
D29v0GuVldk,ReplaceToiletSeat,"[129, 130, 132, 131]",1,"[[0, 4]]",True,4.0
pUkE6StmGL0,ReplaceToiletSeat,"[132, 131]",1,"[[0, 2]]",True,2.0
MwvxUpXs7Hc,ReplaceToiletSeat,"[132, 131]",1,"[[0, 2]]",True,2.0
Wd341j-RofA,ReplaceToiletSeat,"[132, 132, 131]",1,"[[0, 3]]",True,3.0
_9DAGF1cJK8,ReplaceToiletSeat,"[129, 130, 132, 131, 132]",1,"[[0, 5]]",True,5.0
g9oxDxDN_j0,ReplaceToiletSeat,"[132, 131, 132, 130, 131]",2,"[[0, 3], [3, 5]]",True,5.0
SA5HMZXNT40,ReplaceToiletSeat,"[132, 131]",1,"[[0, 2]]",True,2.0
sV9c-iFmMms,ReplaceToiletSeat,"[132, 131, 132]",1,"[[0, 3]]",True,3.0
czzjkRolyOE,ReplaceToiletSeat,"[131, 132, 132]",1,"[[0, 3]]",True,3.0
HgC1PSrWbog,ReplaceToiletSeat,"[130, 131]",1,"[[0, 2]]",True,2.0
v14l-KdT9w4,ReplaceToiletSeat,"[129, 130, 132, 131, 129, 132, 131]",2,"[[0, 4], [4, 7]]",True,7.0
krvDtvfiIw0,ReplaceToiletSeat,"[132, 131]",1,"[[0, 2]]",True,2.0
U9F_nb9Cn4I,ReplaceToiletSeat,"[131, 132]",1,"[[0, 2]]",True,2.0
qOqLWaCagEU,ReplaceToiletSeat,"[132, 131]",1,"[[0, 2]]",True,2.0
hoQL8rEvS2Q,ReplaceToiletSeat,"[129, 130]",1,"[[0, 2]]",True,2.0
uNbkf0FaTO4,ReplaceToiletSeat,"[129, 130, 131, 132]",1,"[[0, 4]]",True,4.0
GEulPz4TyvU,ReplaceToiletSeat,"[129, 130, 131]",1,"[[0, 3]]",False,3.0
vwlctDw5yK0,ReplaceToiletSeat,"[129, 130, 131, 132]",1,"[[0, 4]]",False,4.0
NC7n1oDuW8M,ReplaceToiletSeat,"[131, 132]",1,"[[0, 2]]",False,2.0
NZGvTC40hjM,ReplaceToiletSeat,"[131, 132]",1,"[[0, 2]]",False,2.0
ubC-1DXt7TQ,ReplaceToiletSeat,"[132, 131, 132, 132]",1,"[[0, 4]]",False,4.0
ZZjXZDRdRD0,ReplaceToiletSeat,"[129, 131, 132]",1,"[[0, 3]]",False,3.0
sYGSvNcx5XI,ReplaceToiletSeat,"[131, 132]",1,"[[0, 2]]",True,2.0
7UmCyTKjVO8,ReplaceToiletSeat,"[132, 131]",1,"[[0, 2]]",True,2.0
pnULki7Ej0g,ReplaceToiletSeat,"[131, 132, 132, 132]",1,"[[0, 4]]",True,4.0
aX01rWlmYJE,ReplaceToiletSeat,"[130, 131, 129, 130, 131, 132]",2,"[[0, 2], [2, 6]]",True,6.0
s0FdNog_DTA,ReplaceToiletSeat,"[132, 131, 132]",1,"[[0, 3]]",True,3.0
KNSLWgb1fVM,ReplaceToiletSeat,"[131, 132]",1,"[[0, 2]]",True,2.0
ojRW0HU6SZA,ReplaceToiletSeat,"[132, 131, 132]",1,"[[0, 3]]",True,3.0
2OYEspC71G8,ReplaceToiletSeat,"[132, 131, 131, 132, 132]",1,"[[0, 5]]",True,5.0
1PW1i_KRcmU,ReplaceToiletSeat,"[132, 131]",1,"[[0, 2]]",True,2.0
bBdKkJvMehM,ReplaceToiletSeat,"[132, 131, 132, 132]",1,"[[0, 4]]",True,4.0
Xzn82OU59Vs,ReplaceToiletSeat,"[132, 131, 132]",1,"[[0, 3]]",True,3.0
zOIfOB081BA,ReplaceToiletSeat,"[131, 132, 130, 132, 131]",2,"[[0, 2], [2, 5]]",True,5.0
DyNp5FJEheg,ReplaceToiletSeat,"[132, 131, 132, 131]",1,"[[0, 4]]",True,4.0
qmKf7ohaX_U,ReplaceToiletSeat,"[129, 130, 131, 132]",1,"[[0, 4]]",True,4.0
91F2MLOZdwE,ReplaceToiletSeat,"[131, 132, 132]",1,"[[0, 3]]",True,3.0
Hj5uvuzONlU,ReplaceToiletSeat,"[129, 130, 131, 132]",1,"[[0, 4]]",True,4.0
ZnzHwr3fD6w,ReplaceToiletSeat,"[132, 132, 131]",1,"[[0, 3]]",True,3.0
Au4nncCDOys,ReplaceToiletSeat,"[131, 132, 131, 132, 132, 132, 131]",1,"[[1, 6]]",True,7.0
6HxsbGwRk9I,ReplaceToiletSeat,"[129, 130, 131, 132]",1,"[[0, 4]]",True,4.0
Dain-lD2Gv0,ReplaceToiletSeat,"[130, 129, 131, 132]",1,"[[0, 4]]",True,4.0
QDkQWocz8pY,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",False,2.0
Vl_VgzdgnNE,ReplaceTyreValveStem,"[567, 569]",1,"[[0, 2]]",True,2.0
xO8mKxNcYpk,ReplaceTyreValveStem,"[567, 569]",1,"[[0, 2]]",True,2.0
9ptEA_bAl74,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
5l-XHcyCHF4,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
Y-OYfzUMLSk,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
wGj0STBvRk8,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
RILK2uMWmhE,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
sh0wKEMAHSo,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
7Ypd6lgE-Yg,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
WJaIIX92qyw,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
RKtoC4kUnDk,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
eAdrb3Mmffo,ReplaceTyreValveStem,"[567, 568, 569]",1,"[[0, 3]]",True,3.0
JRR1Fy6DyQ8,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
sX3F0ptIefU,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
4Pywp8BHP_w,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
VZHWCTVn1RA,ReplaceTyreValveStem,"[567, 569]",1,"[[0, 2]]",True,2.0
YtT1lNNa2Hc,ReplaceTyreValveStem,"[567, 568, 569, 569]",1,"[[0, 4]]",True,4.0
iBCVyalVHWQ,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
GmINj0bTJMI,ReplaceTyreValveStem,"[568, 569]",1,"[[0, 2]]",True,2.0
iFIfDlKzr7A,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
C74ImxnxrlI,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
Xw3K3n7C5-w,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
lC2x6OIco48,ReplaceTyreValveStem,"[567, 568, 567, 568]",1,"[[1, 4]]",True,4.0
lfiNxQZpYJ8,ReplaceTyreValveStem,"[566, 567, 568, 569]",1,"[[0, 4]]",True,4.0
hWLNuFDBIWw,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
alslKCDh4ng,ReplaceTyreValveStem,"[567, 568, 569]",1,"[[0, 3]]",True,3.0
R4M3ZgGm73E,ReplaceTyreValveStem,"[567, 568, 569]",1,"[[0, 3]]",True,3.0
LArLXARyhAI,ReplaceTyreValveStem,"[566, 567]",1,"[[0, 2]]",True,2.0
Hf29pcX-B3M,ReplaceTyreValveStem,"[567, 568, 569]",1,"[[0, 3]]",True,3.0
PrJsFVYEv78,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
ncY1PEgSbI0,ReplaceTyreValveStem,"[567, 568, 569, 568]",1,"[[0, 4]]",True,4.0
GCVNW7KeQzc,ReplaceTyreValveStem,"[567, 568, 569]",1,"[[0, 3]]",True,3.0
DgH4rzWbutg,ReplaceTyreValveStem,"[567, 568, 569]",1,"[[0, 3]]",True,3.0
P614L9a-sno,ReplaceTyreValveStem,"[566, 569]",1,"[[0, 2]]",True,2.0
-9aZyDsprFw,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
OfcdMxKeT1Y,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
goqPhR4gW4Y,ReplaceTyreValveStem,"[568, 569]",1,"[[0, 2]]",True,2.0
nkNTVBPDO7s,ReplaceTyreValveStem,"[567, 568, 569]",1,"[[0, 3]]",True,3.0
zTBUsnGoSuU,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
IZAabHONVys,ReplaceTyreValveStem,"[569, 568]",1,"[[0, 2]]",True,2.0
7q2ksQNROkQ,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
z6W1PMwUdo0,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
2Rpul30R9C8,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
fEJjz8Rml4s,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
yGLIXKQk8u8,ReplaceTyreValveStem,"[566, 569, 568]",1,"[[0, 3]]",True,3.0
C6Cy6km72os,ReplaceTyreValveStem,"[568, 569]",1,"[[0, 2]]",True,2.0
1akOZ2s8r28,ReplaceTyreValveStem,"[567, 568, 569]",1,"[[0, 3]]",True,3.0
2c_W0NecK0c,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",True,2.0
QNrWHXfUIrI,ReplaceTyreValveStem,"[567, 568, 569]",1,"[[0, 3]]",True,3.0
Ik1uhBT4VlQ,ReplaceTyreValveStem,"[567, 568, 569]",1,"[[0, 3]]",False,3.0
wxmChHZ9W4Y,ReplaceTyreValveStem,"[567, 568, 569, 568]",1,"[[0, 4]]",False,4.0
eltPPpJsoAg,ReplaceTyreValveStem,"[567, 568]",1,"[[0, 2]]",False,2.0
